lower_threshold,upper_threshold,total_records,total_failures,total_passes,low_risk_records,review_records,high_risk_records,low_risk_rate,review_rate,high_risk_rate,automation_coverage,low_risk_failures,low_risk_passes,review_failures,review_passes,high_risk_failures,high_risk_passes,low_risk_npv,high_risk_precision,low_risk_failure_leakage,high_risk_failure_capture,review_failure_capture,review_plus_high_failure_capture,high_risk_false_alarm_rate,operational_cost
0.01,0.09499999999999997,1253,83,1170,3,1002,248,0.0023942537909018356,0.7996807661612131,0.19792498004788509,0.20031923383878691,0,3,45,957,38,210,1.0,0.1532258064516129,0.0,0.4578313253012048,0.5421686746987951,1.0,0.1794871794871795,1609.5
0.01,0.09999999999999998,1253,83,1170,3,1027,223,0.0023942537909018356,0.819632881085395,0.1779728651237031,0.18036711891460494,0,3,45,982,38,185,1.0,0.17040358744394618,0.0,0.4578313253012048,0.5421686746987951,1.0,0.1581196581196581,1559.5
0.01,0.10499999999999998,1253,83,1170,3,1045,205,0.0023942537909018356,0.833998403830806,0.1636073423782921,0.16600159616919394,0,3,46,999,37,168,1.0,0.18048780487804877,0.0,0.4457831325301205,0.5542168674698795,1.0,0.14358974358974358,1526.0
0.01,0.10999999999999997,1253,83,1170,3,1066,184,0.0023942537909018356,0.8507581803671189,0.14684756584197925,0.14924181963288108,0,3,49,1017,34,150,1.0,0.18478260869565216,0.0,0.40963855421686746,0.5903614457831325,1.0,0.1282051282051282,1491.5
0.01,0.11499999999999996,1253,83,1170,3,1083,167,0.0023942537909018356,0.8643256185155627,0.1332801276935355,0.13567438148443736,0,3,51,1032,32,135,1.0,0.19161676646706588,0.0,0.3855421686746988,0.6144578313253012,1.0,0.11538461538461539,1462.5
0.01,0.11999999999999997,1253,83,1170,3,1098,152,0.0023942537909018356,0.8762968874700718,0.12130885873902633,0.12370311252992817,0,3,52,1046,31,121,1.0,0.20394736842105263,0.0,0.37349397590361444,0.6265060240963856,1.0,0.10341880341880341,1435.0
0.01,0.12499999999999997,1253,83,1170,3,1115,135,0.0023942537909018356,0.8898643256185156,0.1077414205905826,0.11013567438148444,0,3,55,1060,28,107,1.0,0.2074074074074074,0.0,0.3373493975903614,0.6626506024096386,1.0,0.09145299145299145,1408.5
0.01,0.12999999999999995,1253,83,1170,3,1133,117,0.0023942537909018356,0.9042298483639266,0.09337589784517158,0.09577015163607343,0,3,55,1078,28,89,1.0,0.23931623931623933,0.0,0.3373493975903614,0.6626506024096386,1.0,0.07606837606837606,1372.5
0.01,0.13499999999999995,1253,83,1170,3,1145,105,0.0023942537909018356,0.9138068635275339,0.08379888268156424,0.08619313647246608,0,3,58,1087,25,80,1.0,0.23809523809523808,0.0,0.30120481927710846,0.6987951807228916,1.0,0.06837606837606838,1356.0
0.01,0.13999999999999996,1253,83,1170,3,1153,97,0.0023942537909018356,0.9201915403032721,0.07741420590582601,0.07980845969672785,0,3,58,1095,25,72,1.0,0.25773195876288657,0.0,0.30120481927710846,0.6987951807228916,1.0,0.06153846153846154,1340.0
0.01,0.14499999999999996,1253,83,1170,3,1160,90,0.0023942537909018356,0.9257781324820431,0.07182761372705507,0.0742218675179569,0,3,60,1100,23,67,1.0,0.25555555555555554,0.0,0.27710843373493976,0.7228915662650602,1.0,0.05726495726495726,1331.0
0.01,0.14999999999999997,1253,83,1170,3,1173,77,0.0023942537909018356,0.9361532322426177,0.061452513966480445,0.06384676775738228,0,3,64,1109,19,58,1.0,0.24675324675324675,0.0,0.2289156626506024,0.7710843373493976,1.0,0.04957264957264957,1315.0
0.01,0.15499999999999994,1253,83,1170,3,1176,74,0.0023942537909018356,0.9385474860335196,0.05905826017557861,0.061452513966480445,0,3,65,1111,18,56,1.0,0.24324324324324326,0.0,0.21686746987951808,0.7831325301204819,1.0,0.04786324786324787,1311.5
0.01,0.15999999999999995,1253,83,1170,3,1180,70,0.0023942537909018356,0.9417398244213887,0.055865921787709494,0.05826017557861133,0,3,66,1114,17,53,1.0,0.24285714285714285,0.0,0.20481927710843373,0.7951807228915663,1.0,0.0452991452991453,1306.0
0.01,0.16499999999999995,1253,83,1170,3,1185,65,0.0023942537909018356,0.945730247406225,0.05187549880287311,0.05426975259377494,0,3,68,1117,15,50,1.0,0.23076923076923078,0.0,0.18072289156626506,0.8192771084337349,1.0,0.042735042735042736,1301.0
0.01,0.16999999999999993,1253,83,1170,3,1192,58,0.0023942537909018356,0.951316839584996,0.04628890662410216,0.04868316041500399,0,3,68,1124,15,43,1.0,0.25862068965517243,0.0,0.18072289156626506,0.8192771084337349,1.0,0.03675213675213675,1287.0
0.01,0.17499999999999993,1253,83,1170,3,1199,51,0.0023942537909018356,0.9569034317637669,0.040702314445331206,0.04309656823623304,0,3,70,1129,13,38,1.0,0.2549019607843137,0.0,0.1566265060240964,0.8433734939759037,1.0,0.03247863247863248,1278.0
0.01,0.17999999999999994,1253,83,1170,3,1207,43,0.0023942537909018356,0.9632881085395052,0.034317637669592976,0.03671189146049481,0,3,73,1134,10,33,1.0,0.23255813953488372,0.0,0.12048192771084337,0.8795180722891566,1.0,0.028205128205128206,1269.5
0.01,0.18499999999999994,1253,83,1170,3,1211,39,0.0023942537909018356,0.9664804469273743,0.03112529928172386,0.0335195530726257,0,3,73,1138,10,29,1.0,0.2564102564102564,0.0,0.12048192771084337,0.8795180722891566,1.0,0.024786324786324785,1261.5
0.01,0.18999999999999995,1253,83,1170,3,1212,38,0.0023942537909018356,0.9672785315243416,0.030327214684756583,0.03272146847565842,0,3,74,1138,9,29,1.0,0.23684210526315788,0.0,0.10843373493975904,0.891566265060241,1.0,0.024786324786324785,1262.0
0.01,0.19499999999999992,1253,83,1170,3,1214,36,0.0023942537909018356,0.9688747007182761,0.028731045490822026,0.03112529928172386,0,3,75,1139,8,28,1.0,0.2222222222222222,0.0,0.0963855421686747,0.9036144578313253,1.0,0.023931623931623933,1260.5
0.01,0.19999999999999993,1253,83,1170,3,1216,34,0.0023942537909018356,0.9704708699122107,0.02713487629688747,0.029529130087789304,0,3,75,1141,8,26,1.0,0.23529411764705882,0.0,0.0963855421686747,0.9036144578313253,1.0,0.022222222222222223,1256.5
0.01,0.20499999999999993,1253,83,1170,3,1220,30,0.0023942537909018356,0.9736632083000798,0.023942537909018357,0.026336791699920193,0,3,75,1145,8,22,1.0,0.26666666666666666,0.0,0.0963855421686747,0.9036144578313253,1.0,0.018803418803418803,1248.5
0.01,0.2099999999999999,1253,83,1170,3,1228,22,0.0023942537909018356,0.9800478850758181,0.017557861133280128,0.019952114924181964,0,3,76,1152,7,15,1.0,0.3181818181818182,0.0,0.08433734939759036,0.9156626506024096,1.0,0.01282051282051282,1235.0
0.01,0.2149999999999999,1253,83,1170,3,1228,22,0.0023942537909018356,0.9800478850758181,0.017557861133280128,0.019952114924181964,0,3,76,1152,7,15,1.0,0.3181818181818182,0.0,0.08433734939759036,0.9156626506024096,1.0,0.01282051282051282,1235.0
0.01,0.21999999999999992,1253,83,1170,3,1229,21,0.0023942537909018356,0.9808459696727854,0.01675977653631285,0.019154030327214685,0,3,76,1153,7,14,1.0,0.3333333333333333,0.0,0.08433734939759036,0.9156626506024096,1.0,0.011965811965811967,1233.0
0.01,0.22499999999999992,1253,83,1170,3,1230,20,0.0023942537909018356,0.9816440542697525,0.01596169193934557,0.018355945730247406,0,3,76,1154,7,13,1.0,0.35,0.0,0.08433734939759036,0.9156626506024096,1.0,0.011111111111111112,1231.0
0.01,0.22999999999999993,1253,83,1170,3,1231,19,0.0023942537909018356,0.9824421388667198,0.015163607342378291,0.017557861133280128,0,3,77,1154,6,13,1.0,0.3157894736842105,0.0,0.07228915662650602,0.927710843373494,1.0,0.011111111111111112,1231.5
0.01,0.2349999999999999,1253,83,1170,3,1234,16,0.0023942537909018356,0.9848363926576217,0.012769353551476457,0.015163607342378291,0,3,78,1156,5,11,1.0,0.3125,0.0,0.060240963855421686,0.9397590361445783,1.0,0.009401709401709401,1228.0
0.01,0.2399999999999999,1253,83,1170,3,1236,14,0.0023942537909018356,0.9864325618515563,0.0111731843575419,0.013567438148443736,0,3,78,1158,5,9,1.0,0.35714285714285715,0.0,0.060240963855421686,0.9397590361445783,1.0,0.007692307692307693,1224.0
0.01,0.2449999999999999,1253,83,1170,3,1238,12,0.0023942537909018356,0.9880287310454908,0.009577015163607342,0.011971268954509178,0,3,78,1160,5,7,1.0,0.4166666666666667,0.0,0.060240963855421686,0.9397590361445783,1.0,0.005982905982905983,1220.0
0.01,0.2499999999999999,1253,83,1170,3,1238,12,0.0023942537909018356,0.9880287310454908,0.009577015163607342,0.011971268954509178,0,3,78,1160,5,7,1.0,0.4166666666666667,0.0,0.060240963855421686,0.9397590361445783,1.0,0.005982905982905983,1220.0
0.01,0.2549999999999999,1253,83,1170,3,1239,11,0.0023942537909018356,0.9888268156424581,0.008778930566640064,0.0111731843575419,0,3,78,1161,5,6,1.0,0.45454545454545453,0.0,0.060240963855421686,0.9397590361445783,1.0,0.005128205128205128,1218.0
0.01,0.2599999999999999,1253,83,1170,3,1240,10,0.0023942537909018356,0.9896249002394254,0.007980845969672785,0.010375099760574621,0,3,79,1161,4,6,1.0,0.4,0.0,0.04819277108433735,0.9518072289156626,1.0,0.005128205128205128,1218.5
0.01,0.2649999999999999,1253,83,1170,3,1242,8,0.0023942537909018356,0.99122106943336,0.006384676775738229,0.008778930566640064,0,3,80,1162,3,5,1.0,0.375,0.0,0.03614457831325301,0.963855421686747,1.0,0.004273504273504274,1217.0
0.01,0.2699999999999999,1253,83,1170,3,1243,7,0.0023942537909018356,0.9920191540303273,0.00558659217877095,0.007980845969672785,0,3,80,1163,3,4,1.0,0.42857142857142855,0.0,0.03614457831325301,0.963855421686747,1.0,0.003418803418803419,1215.0
0.01,0.2749999999999999,1253,83,1170,3,1243,7,0.0023942537909018356,0.9920191540303273,0.00558659217877095,0.007980845969672785,0,3,80,1163,3,4,1.0,0.42857142857142855,0.0,0.03614457831325301,0.963855421686747,1.0,0.003418803418803419,1215.0
0.01,0.2799999999999999,1253,83,1170,3,1244,6,0.0023942537909018356,0.9928172386272945,0.004788507581803671,0.007182761372705506,0,3,81,1163,2,4,1.0,0.3333333333333333,0.0,0.024096385542168676,0.9759036144578314,1.0,0.003418803418803419,1215.5
0.01,0.28499999999999986,1253,83,1170,3,1244,6,0.0023942537909018356,0.9928172386272945,0.004788507581803671,0.007182761372705506,0,3,81,1163,2,4,1.0,0.3333333333333333,0.0,0.024096385542168676,0.9759036144578314,1.0,0.003418803418803419,1215.5
0.01,0.28999999999999987,1253,83,1170,3,1244,6,0.0023942537909018356,0.9928172386272945,0.004788507581803671,0.007182761372705506,0,3,81,1163,2,4,1.0,0.3333333333333333,0.0,0.024096385542168676,0.9759036144578314,1.0,0.003418803418803419,1215.5
0.01,0.2949999999999999,1253,83,1170,3,1245,5,0.0023942537909018356,0.9936153232242618,0.0039904229848363925,0.006384676775738229,0,3,82,1163,1,4,1.0,0.2,0.0,0.012048192771084338,0.9879518072289156,1.0,0.003418803418803419,1216.0
0.01,0.2999999999999999,1253,83,1170,3,1245,5,0.0023942537909018356,0.9936153232242618,0.0039904229848363925,0.006384676775738229,0,3,82,1163,1,4,1.0,0.2,0.0,0.012048192771084338,0.9879518072289156,1.0,0.003418803418803419,1216.0
0.01,0.3049999999999999,1253,83,1170,3,1246,4,0.0023942537909018356,0.994413407821229,0.0031923383878691143,0.00558659217877095,0,3,82,1164,1,3,1.0,0.25,0.0,0.012048192771084338,0.9879518072289156,1.0,0.002564102564102564,1214.0
0.01,0.3099999999999999,1253,83,1170,3,1247,3,0.0023942537909018356,0.9952114924181963,0.0023942537909018356,0.004788507581803671,0,3,82,1165,1,2,1.0,0.3333333333333333,0.0,0.012048192771084338,0.9879518072289156,1.0,0.0017094017094017094,1212.0
0.01,0.3149999999999999,1253,83,1170,3,1247,3,0.0023942537909018356,0.9952114924181963,0.0023942537909018356,0.004788507581803671,0,3,82,1165,1,2,1.0,0.3333333333333333,0.0,0.012048192771084338,0.9879518072289156,1.0,0.0017094017094017094,1212.0
0.01,0.31999999999999984,1253,83,1170,3,1248,2,0.0023942537909018356,0.9960095770151636,0.0015961691939345571,0.0039904229848363925,0,3,82,1166,1,1,1.0,0.5,0.0,0.012048192771084338,0.9879518072289156,1.0,0.0008547008547008547,1210.0
0.01,0.32499999999999984,1253,83,1170,3,1248,2,0.0023942537909018356,0.9960095770151636,0.0015961691939345571,0.0039904229848363925,0,3,82,1166,1,1,1.0,0.5,0.0,0.012048192771084338,0.9879518072289156,1.0,0.0008547008547008547,1210.0
0.01,0.32999999999999985,1253,83,1170,3,1249,1,0.0023942537909018356,0.9968076616121309,0.0007980845969672786,0.0031923383878691143,0,3,82,1167,1,0,1.0,1.0,0.0,0.012048192771084338,0.9879518072289156,1.0,0.0,1208.0
0.01,0.33499999999999985,1253,83,1170,3,1249,1,0.0023942537909018356,0.9968076616121309,0.0007980845969672786,0.0031923383878691143,0,3,82,1167,1,0,1.0,1.0,0.0,0.012048192771084338,0.9879518072289156,1.0,0.0,1208.0
0.01,0.33999999999999986,1253,83,1170,3,1249,1,0.0023942537909018356,0.9968076616121309,0.0007980845969672786,0.0031923383878691143,0,3,82,1167,1,0,1.0,1.0,0.0,0.012048192771084338,0.9879518072289156,1.0,0.0,1208.0
0.01,0.34499999999999986,1253,83,1170,3,1249,1,0.0023942537909018356,0.9968076616121309,0.0007980845969672786,0.0031923383878691143,0,3,82,1167,1,0,1.0,1.0,0.0,0.012048192771084338,0.9879518072289156,1.0,0.0,1208.0
0.01,0.34999999999999987,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.35499999999999987,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.3599999999999999,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.3649999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.36999999999999983,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.37499999999999983,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.37999999999999984,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.38499999999999984,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.38999999999999985,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.39499999999999985,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.3999999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4049999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4099999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4149999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4199999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4249999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4299999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.43499999999999983,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.43999999999999984,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4449999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4499999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4549999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4599999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4649999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4699999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4749999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.47999999999999976,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.48499999999999976,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.48999999999999977,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4949999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.4999999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5049999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5099999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5149999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5199999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5249999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5299999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5349999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5399999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5449999999999997,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5499999999999997,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5549999999999997,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5599999999999997,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5649999999999997,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5699999999999997,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5749999999999997,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5799999999999997,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5849999999999997,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5899999999999997,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5949999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.01,0.5999999999999998,1253,83,1170,3,1250,0,0.0023942537909018356,0.9976057462090981,0.0,0.0023942537909018356,0,3,83,1167,0,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1208.5
0.015,0.05,1253,83,1170,23,571,659,0.018355945730247406,0.45570630486831604,0.5259377494014366,0.5442936951316839,0,23,12,559,71,588,1.0,0.10773899848254932,0.0,0.8554216867469879,0.14457831325301204,1.0,0.5025641025641026,2329.0
0.015,0.055,1253,83,1170,23,652,578,0.018355945730247406,0.5203511572226656,0.461292897047087,0.4796488427773344,0,23,14,638,69,509,1.0,0.11937716262975778,0.0,0.8313253012048193,0.1686746987951807,1.0,0.43504273504273505,2172.0
0.015,0.06,1253,83,1170,23,718,512,0.018355945730247406,0.573024740622506,0.40861931364724663,0.42697525937749403,0,23,19,699,64,448,1.0,0.125,0.0,0.7710843373493976,0.2289156626506024,1.0,0.38290598290598293,2052.5
0.015,0.065,1253,83,1170,23,762,468,0.018355945730247406,0.6081404628890662,0.37350359138068634,0.39185953711093374,0,23,22,740,61,407,1.0,0.13034188034188035,0.0,0.7349397590361446,0.26506024096385544,1.0,0.34786324786324785,1972.0
0.015,0.06999999999999999,1253,83,1170,23,823,407,0.018355945730247406,0.6568236233040702,0.32482043096568236,0.34317637669592976,0,23,29,794,54,353,1.0,0.13267813267813267,0.0,0.6506024096385542,0.3493975903614458,1.0,0.3017094017094017,1867.5
0.015,0.07499999999999998,1253,83,1170,23,863,367,0.018355945730247406,0.6887470071827614,0.2928970470869912,0.3112529928172386,0,23,36,827,47,320,1.0,0.12806539509536785,0.0,0.5662650602409639,0.43373493975903615,1.0,0.27350427350427353,1805.0
0.015,0.07999999999999999,1253,83,1170,23,902,328,0.018355945730247406,0.7198723064644852,0.26177174780526735,0.28012769353551475,0,23,40,862,43,285,1.0,0.13109756097560976,0.0,0.5180722891566265,0.4819277108433735,1.0,0.24358974358974358,1737.0
0.015,0.08499999999999999,1253,83,1170,23,934,296,0.018355945730247406,0.7454110135674381,0.23623304070231443,0.25458898643256184,0,23,42,892,41,255,1.0,0.13851351351351351,0.0,0.4939759036144578,0.5060240963855421,1.0,0.21794871794871795,1678.0
0.015,0.08999999999999998,1253,83,1170,23,961,269,0.018355945730247406,0.7669592976855547,0.21468475658419792,0.23304070231444532,0,23,43,918,40,229,1.0,0.14869888475836432,0.0,0.4819277108433735,0.5180722891566265,1.0,0.19572649572649573,1626.5
0.015,0.09499999999999997,1253,83,1170,23,982,248,0.018355945730247406,0.7837190742218675,0.19792498004788509,0.2162809257781325,0,23,45,937,38,210,1.0,0.1532258064516129,0.0,0.4578313253012048,0.5421686746987951,1.0,0.1794871794871795,1589.5
0.015,0.09999999999999998,1253,83,1170,23,1007,223,0.018355945730247406,0.8036711891460495,0.1779728651237031,0.19632881085395051,0,23,45,962,38,185,1.0,0.17040358744394618,0.0,0.4578313253012048,0.5421686746987951,1.0,0.1581196581196581,1539.5
0.015,0.10499999999999998,1253,83,1170,23,1025,205,0.018355945730247406,0.8180367118914605,0.1636073423782921,0.1819632881085395,0,23,46,979,37,168,1.0,0.18048780487804877,0.0,0.4457831325301205,0.5542168674698795,1.0,0.14358974358974358,1506.0
0.015,0.10999999999999997,1253,83,1170,23,1046,184,0.018355945730247406,0.8347964884277733,0.14684756584197925,0.16520351157222665,0,23,49,997,34,150,1.0,0.18478260869565216,0.0,0.40963855421686746,0.5903614457831325,1.0,0.1282051282051282,1471.5
